2022-08-04 13:08:41,022 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2022-08-04 13:08:41,050 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2022-08-04 13:08:41,052 INFO  Logger.cs: 73 - Commit version 1.6.0-1-g15f4949
2022-08-04 13:08:41,053 INFO  Logger.cs: 74 - Build version 1.6.7594.29634
2022-08-04 13:08:41,054 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2022-08-04 13:08:41,055 INFO  SwAddin.cs: 197 - Setting up callbacks
2022-08-04 13:08:41,055 INFO  SwAddin.cs: 201 - Setting up command manager
2022-08-04 13:08:41,056 INFO  SwAddin.cs: 204 - Adding command manager
2022-08-04 13:08:41,059 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2022-08-04 13:08:41,060 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2022-08-04 13:08:41,060 INFO  SwAddin.cs: 210 - Adding event handlers
2022-08-04 13:08:41,063 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2022-08-04 13:21:51,793 INFO  SwAddin.cs: 294 - Assembly export called for file 装配体1
2022-08-04 13:21:51,795 INFO  SwAddin.cs: 299 - Save is required
2022-08-04 13:21:51,795 INFO  SwAddin.cs: 313 - Saving assembly
2022-08-04 13:21:51,796 INFO  SwAddin.cs: 316 - Opening property manager
2022-08-04 13:21:51,805 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 装配体1
2022-08-04 13:21:51,808 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 装配体1
2022-08-04 13:21:51,808 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in 装配体1
2022-08-04 13:21:51,809 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-08-04 13:21:51,810 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-08-04 13:21:51,811 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from cup_appearance-1
2022-08-04 13:21:51,811 INFO  ExportHelperExtension.cs: 1136 - Found 34 in cup_appearance-1
2022-08-04 13:21:51,812 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in cup_appearance-1
2022-08-04 13:21:51,812 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 装配体1
2022-08-04 13:21:51,812 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 装配体1
2022-08-04 13:21:51,813 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 装配体1
2022-08-04 13:21:51,813 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-08-04 13:21:51,825 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-08-04 13:21:51,826 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cup_appearance-1
2022-08-04 13:21:51,826 INFO  ExportHelperExtension.cs: 1136 - Found 34 in cup_appearance-1
2022-08-04 13:21:51,827 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cup_appearance-1
2022-08-04 13:21:51,998 INFO  SwAddin.cs: 339 - Loading config tree
2022-08-04 13:21:52,002 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-08-04 13:21:52,006 INFO  SwAddin.cs: 344 - Showing property manager
2022-08-04 13:21:56,103 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-04 13:21:59,820 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-08-04 13:22:00,189 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 装配体1
2022-08-04 13:22:00,191 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 装配体1
2022-08-04 13:22:00,192 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in 装配体1
2022-08-04 13:22:00,192 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-08-04 13:22:00,192 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-08-04 13:22:00,193 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from cup_appearance-1
2022-08-04 13:22:00,193 INFO  ExportHelperExtension.cs: 1136 - Found 34 in cup_appearance-1
2022-08-04 13:22:00,194 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in cup_appearance-1
2022-08-04 13:22:00,194 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 装配体1
2022-08-04 13:22:00,194 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 装配体1
2022-08-04 13:22:00,195 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 装配体1
2022-08-04 13:22:00,195 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-08-04 13:22:00,195 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-08-04 13:22:00,196 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cup_appearance-1
2022-08-04 13:22:00,196 INFO  ExportHelperExtension.cs: 1136 - Found 34 in cup_appearance-1
2022-08-04 13:22:00,196 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cup_appearance-1
2022-08-04 13:22:00,253 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-04 13:22:03,518 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2022-08-04 13:22:03,520 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
